order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,qunatity,price
SO58214,167,9777,2013-05-18,2013-05-25,2013-05-30,10,1,10
SO58214,166,9777,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58214,173,9777,2013-05-18,2013-05-25,2013-05-30,8,1,8
SO58215,164,16654,2013-05-18,2013-05-25,2013-05-30,70,1,70
SO58215,11,16654,2013-05-18,2013-05-25,2013-05-30,50,1,50
SO58215,171,16654,2013-05-18,2013-05-25,2013-05-30,9,1,9
SO58216,163,9328,2013-05-18,2013-05-25,2013-05-30,70,1,70
SO58217,166,6612,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58217,4,6612,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58218,217,3504,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58218,4,3504,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58219,217,4871,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58219,169,4871,2013-05-18,2013-05-25,2013-05-30,2,1,2
SO58220,217,4275,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58220,4,4275,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58220,12,4275,2013-05-18,2013-05-25,2013-05-30,50,1,50
SO58220,154,4275,2013-05-18,2013-05-25,2013-05-30,24,1,24
SO58221,174,6225,2013-05-18,2013-05-25,2013-05-30,22,1,22
SO58221,167,6225,2013-05-18,2013-05-25,2013-05-30,10,1,10
SO58221,4,6225,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58222,154,11382,2013-05-18,2013-05-25,2013-05-30,24,1,24
SO58222,166,11382,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58223,225,12629,2013-05-18,2013-05-25,2013-05-30,30,1,30
SO58223,217,12629,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58223,3,12629,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58224,217,12615,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58224,225,12615,2013-05-18,2013-05-25,2013-05-30,30,1,30
SO58224,7,12615,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58224,9,12615,2013-05-18,2013-05-25,2013-05-30,50,1,50
SO58224,154,12615,2013-05-18,2013-05-25,2013-05-30,24,1,24
SO58225,218,9961,2013-05-18,2013-05-25,2013-05-30,4,1,4
SO58225,169,9961,2013-05-18,2013-05-25,2013-05-30,2,1,2
SO58226,230,15840,2013-05-18,2013-05-25,2013-05-30,29,1,29
SO58226,219,15840,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58226,7,15840,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58226,8,15840,2013-05-18,2013-05-25,2013-05-30,9,1,9
SO58227,219,11684,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58227,230,11684,2013-05-18,2013-05-25,2013-05-30,29,1,29
SO58227,156,11684,2013-05-18,2013-05-25,2013-05-30,24,1,24
SO58228,219,2495,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58228,3,2495,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58229,226,2709,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58229,217,2709,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58230,226,824,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58230,217,824,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58230,167,824,2013-05-18,2013-05-25,2013-05-30,10,1,10
SO58230,166,824,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58230,8,824,2013-05-18,2013-05-25,2013-05-30,9,1,9
SO58231,217,1955,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58231,226,1955,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58231,169,1955,2013-05-18,2013-05-25,2013-05-30,2,1,2
SO58232,174,2440,2013-05-18,2013-05-25,2013-05-30,22,1,22
SO58232,7,2440,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58233,8,2147,2013-05-18,2013-05-25,2013-05-30,9,1,9
SO58233,174,2147,2013-05-18,2013-05-25,2013-05-30,22,1,22
SO58234,91,9406,2013-05-18,2013-05-25,2013-05-30,2443,1,2443
SO58234,172,9406,2013-05-18,2013-05-25,2013-05-30,120,1,120
SO58235,270,5999,2013-05-18,2013-05-25,2013-05-30,1701,1,1701
SO58235,4,5999,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58236,76,2299,2013-05-18,2013-05-25,2013-05-30,2320,1,2320
SO58236,167,2299,2013-05-18,2013-05-25,2013-05-30,10,1,10
SO58237,274,16901,2013-05-18,2013-05-25,2013-05-30,742,1,742
SO58237,3,16901,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58238,92,8796,2013-05-18,2013-05-25,2013-05-30,2443,1,2443
SO58238,168,8796,2013-05-18,2013-05-25,2013-05-30,9,1,9
SO58238,8,8796,2013-05-18,2013-05-25,2013-05-30,9,1,9
SO58238,166,8796,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58239,271,8563,2013-05-18,2013-05-25,2013-05-30,1701,1,1701
SO58239,3,8563,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58240,269,12121,2013-05-18,2013-05-25,2013-05-30,1701,1,1701
SO58241,78,2012,2013-05-18,2013-05-25,2013-05-30,2295,1,2295
SO58241,174,2012,2013-05-18,2013-05-25,2013-05-30,22,1,22
SO58242,79,1700,2013-05-18,2013-05-25,2013-05-30,2295,1,2295
SO58242,166,1700,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58242,167,1700,2013-05-18,2013-05-25,2013-05-30,10,1,10
SO58242,176,1700,2013-05-18,2013-05-25,2013-05-30,55,1,55
SO58243,77,902,2013-05-18,2013-05-25,2013-05-30,2320,1,2320
SO58243,176,902,2013-05-18,2013-05-25,2013-05-30,55,1,55
SO58244,75,1702,2013-05-18,2013-05-25,2013-05-30,2320,1,2320
SO58244,226,1702,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58245,76,1989,2013-05-18,2013-05-25,2013-05-30,2320,1,2320
SO58245,217,1989,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58245,226,1989,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58245,169,1989,2013-05-18,2013-05-25,2013-05-30,2,1,2
SO58245,172,1989,2013-05-18,2013-05-25,2013-05-30,120,1,120
SO58246,90,8773,2013-05-18,2013-05-25,2013-05-30,2443,1,2443
SO58246,168,8773,2013-05-18,2013-05-25,2013-05-30,9,1,9
SO58247,252,836,2013-05-18,2013-05-25,2013-05-30,2384,1,2384
SO58247,230,836,2013-05-18,2013-05-25,2013-05-30,29,1,29
SO58247,219,836,2013-05-18,2013-05-25,2013-05-30,5,1,5
SO58247,7,836,2013-05-18,2013-05-25,2013-05-30,35,1,35
SO58248,273,14289,2013-05-18,2013-05-25,2013-05-30,540,1,540
SO58249,96,13924,2013-05-19,2013-05-26,2013-05-31,1120,1,1120
SO58249,166,13924,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58249,168,13924,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58249,155,13924,2013-05-19,2013-05-26,2013-05-31,24,1,24
SO58250,78,3717,2013-05-19,2013-05-26,2013-05-31,2295,1,2295
SO58251,77,1301,2013-05-19,2013-05-26,2013-05-31,2320,1,2320
SO58252,168,277,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58252,166,277,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58253,176,2126,2013-05-19,2013-05-26,2013-05-31,55,1,55
SO58253,10,2126,2013-05-19,2013-05-26,2013-05-31,50,1,50
SO58254,269,6647,2013-05-19,2013-05-26,2013-05-31,1701,1,1701
SO58254,11,6647,2013-05-19,2013-05-26,2013-05-31,50,1,50
SO58255,180,692,2013-05-19,2013-05-26,2013-05-31,54,1,54
SO58256,218,7760,2013-05-19,2013-05-26,2013-05-31,4,1,4
SO58256,227,7760,2013-05-19,2013-05-26,2013-05-31,21,1,21
SO58256,10,7760,2013-05-19,2013-05-26,2013-05-31,50,1,50
SO58257,230,16631,2013-05-19,2013-05-26,2013-05-31,29,1,29
SO58257,8,16631,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58257,219,16631,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58258,224,15053,2013-05-19,2013-05-26,2013-05-31,25,1,25
SO58259,227,16411,2013-05-19,2013-05-26,2013-05-31,21,1,21
SO58259,169,16411,2013-05-19,2013-05-26,2013-05-31,2,1,2
SO58260,224,15542,2013-05-19,2013-05-26,2013-05-31,25,1,25
SO58261,167,4869,2013-05-19,2013-05-26,2013-05-31,10,1,10
SO58261,166,4869,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58261,154,4869,2013-05-19,2013-05-26,2013-05-31,24,1,24
SO58261,4,4869,2013-05-19,2013-05-26,2013-05-31,35,1,35
SO58262,167,10450,2013-05-19,2013-05-26,2013-05-31,10,1,10
SO58262,166,10450,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58263,163,8860,2013-05-19,2013-05-26,2013-05-31,70,1,70
SO58264,166,3080,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58264,162,3080,2013-05-19,2013-05-26,2013-05-31,64,1,64
SO58264,167,3080,2013-05-19,2013-05-26,2013-05-31,10,1,10
SO58265,165,7774,2013-05-19,2013-05-26,2013-05-31,70,1,70
SO58265,170,7774,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58266,166,13730,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58266,178,13730,2013-05-19,2013-05-26,2013-05-31,54,1,54
SO58267,217,4505,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58267,7,4505,2013-05-19,2013-05-26,2013-05-31,35,1,35
SO58268,217,3563,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58268,169,3563,2013-05-19,2013-05-26,2013-05-31,2,1,2
SO58269,164,5594,2013-05-19,2013-05-26,2013-05-31,70,1,70
SO58269,155,5594,2013-05-19,2013-05-26,2013-05-31,24,1,24
SO58270,227,13879,2013-05-19,2013-05-26,2013-05-31,21,1,21
SO58270,169,13879,2013-05-19,2013-05-26,2013-05-31,2,1,2
SO58271,166,8466,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58272,218,13549,2013-05-19,2013-05-26,2013-05-31,4,1,4
SO58272,7,13549,2013-05-19,2013-05-26,2013-05-31,35,1,35
SO58273,219,6777,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58273,169,6777,2013-05-19,2013-05-26,2013-05-31,2,1,2
SO58274,88,5491,2013-05-19,2013-05-26,2013-05-31,2443,1,2443
SO58274,7,5491,2013-05-19,2013-05-26,2013-05-31,35,1,35
SO58275,269,5998,2013-05-19,2013-05-26,2013-05-31,1701,1,1701
SO58275,8,5998,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58275,180,5998,2013-05-19,2013-05-26,2013-05-31,54,1,54
SO58276,288,8413,2013-05-19,2013-05-26,2013-05-31,540,1,540
SO58276,167,8413,2013-05-19,2013-05-26,2013-05-31,10,1,10
SO58276,162,8413,2013-05-19,2013-05-26,2013-05-31,64,1,64
SO58276,166,8413,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58277,8,1381,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58277,266,1381,2013-05-19,2013-05-26,2013-05-31,1215,1,1215
SO58278,77,2077,2013-05-19,2013-05-26,2013-05-31,2320,1,2320
SO58278,176,2077,2013-05-19,2013-05-26,2013-05-31,55,1,55
SO58278,177,2077,2013-05-19,2013-05-26,2013-05-31,54,1,54
SO58279,75,2083,2013-05-19,2013-05-26,2013-05-31,2320,1,2320
SO58279,176,2083,2013-05-19,2013-05-26,2013-05-31,55,1,55
SO58279,173,2083,2013-05-19,2013-05-26,2013-05-31,8,1,8
SO58280,265,13353,2013-05-19,2013-05-26,2013-05-31,2384,1,2384
SO58280,170,13353,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58281,273,11132,2013-05-19,2013-05-26,2013-05-31,540,1,540
SO58281,227,11132,2013-05-19,2013-05-26,2013-05-31,21,1,21
SO58282,273,10401,2013-05-19,2013-05-26,2013-05-31,540,1,540
SO58282,166,10401,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58282,168,10401,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58282,160,10401,2013-05-19,2013-05-26,2013-05-31,64,1,64
SO58283,293,11134,2013-05-19,2013-05-26,2013-05-31,540,1,540
SO58283,166,11134,2013-05-19,2013-05-26,2013-05-31,5,1,5
SO58283,168,11134,2013-05-19,2013-05-26,2013-05-31,9,1,9
SO58283,169,11134,2013-05-19,2013-05-26,2013-05-31,2,1,2
SO58284,295,10590,2013-05-19,2013-05-26,2013-05-31,540,1,540
SO58285,95,7856,2013-05-19,2013-05-26,2013-05-31,1120,1,1120
SO58285,3,7856,2013-05-19,2013-05-26,2013-05-31,35,1,35
SO58286,93,12984,2013-05-19,2013-05-26,2013-05-31,1120,1,1120
SO58286,228,12984,2013-05-19,2013-05-26,2013-05-31,25,1,25
SO58286,10,12984,2013-05-19,2013-05-26,2013-05-31,50,1,50
SO58287,293,15825,2013-05-19,2013-05-26,2013-05-31,540,1,540
SO58287,218,15825,2013-05-19,2013-05-26,2013-05-31,4,1,4
SO58287,227,15825,2013-05-19,2013-05-26,2013-05-31,21,1,21
SO58287,169,15825,2013-05-19,2013-05-26,2013-05-31,2,1,2
SO58288,79,1493,2013-05-20,2013-05-27,2013-06-01,2295,1,2295
SO58288,167,1493,2013-05-20,2013-05-27,2013-06-01,10,1,10
SO58288,4,1493,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58289,228,5186,2013-05-20,2013-05-27,2013-06-01,25,1,25
SO58290,225,4813,2013-05-20,2013-05-27,2013-06-01,30,1,30
SO58290,217,4813,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58290,3,4813,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58290,171,4813,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58291,225,5627,2013-05-20,2013-05-27,2013-06-01,30,1,30
SO58291,217,5627,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58292,217,7326,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58292,225,7326,2013-05-20,2013-05-27,2013-06-01,30,1,30
SO58292,7,7326,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58293,227,13894,2013-05-20,2013-05-27,2013-06-01,21,1,21
SO58293,169,13894,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58294,174,5739,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58294,8,5739,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58295,227,9213,2013-05-20,2013-05-27,2013-06-01,21,1,21
SO58295,169,9213,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58296,166,8677,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58296,178,8677,2013-05-20,2013-05-27,2013-06-01,54,1,54
SO58296,8,8677,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58297,8,16370,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58297,163,16370,2013-05-20,2013-05-27,2013-06-01,70,1,70
SO58298,4,3015,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58299,92,13574,2013-05-20,2013-05-27,2013-06-01,2443,1,2443
SO58299,172,13574,2013-05-20,2013-05-27,2013-06-01,120,1,120
SO58300,218,520,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58300,169,520,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58301,218,18163,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58301,9,18163,2013-05-20,2013-05-27,2013-06-01,50,1,50
SO58302,217,15048,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58302,224,15048,2013-05-20,2013-05-27,2013-06-01,25,1,25
SO58302,4,15048,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58303,230,15261,2013-05-20,2013-05-27,2013-06-01,29,1,29
SO58303,219,15261,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58303,4,15261,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58303,155,15261,2013-05-20,2013-05-27,2013-06-01,24,1,24
SO58304,229,13657,2013-05-20,2013-05-27,2013-06-01,33,1,33
SO58304,169,13657,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58305,218,14045,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58305,229,14045,2013-05-20,2013-05-27,2013-06-01,33,1,33
SO58306,225,11767,2013-05-20,2013-05-27,2013-06-01,30,1,30
SO58307,225,4419,2013-05-20,2013-05-27,2013-06-01,30,1,30
SO58307,217,4419,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58307,4,4419,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58308,167,3898,2013-05-20,2013-05-27,2013-06-01,10,1,10
SO58308,166,3898,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58308,7,3898,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58308,154,3898,2013-05-20,2013-05-27,2013-06-01,24,1,24
SO58309,165,842,2013-05-20,2013-05-27,2013-06-01,70,1,70
SO58310,217,6344,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58310,7,6344,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58311,166,12674,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58312,8,2472,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58312,174,2472,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58313,174,2481,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58313,155,2481,2013-05-20,2013-05-27,2013-06-01,24,1,24
SO58313,3,2481,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58314,226,4706,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58314,7,4706,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58315,218,1491,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58315,229,1491,2013-05-20,2013-05-27,2013-06-01,33,1,33
SO58315,169,1491,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58316,225,6955,2013-05-20,2013-05-27,2013-06-01,30,1,30
SO58316,217,6955,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58317,218,8467,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58317,228,8467,2013-05-20,2013-05-27,2013-06-01,25,1,25
SO58317,7,8467,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58318,228,5331,2013-05-20,2013-05-27,2013-06-01,25,1,25
SO58318,218,5331,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58318,169,5331,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58319,217,7044,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58319,225,7044,2013-05-20,2013-05-27,2013-06-01,30,1,30
SO58320,217,316,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58320,226,316,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58321,226,3725,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58321,217,3725,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58321,174,3725,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58321,169,3725,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58322,226,823,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58322,169,823,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58323,174,1454,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58324,174,8694,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58324,167,8694,2013-05-20,2013-05-27,2013-06-01,10,1,10
SO58324,166,8694,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58324,4,8694,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58325,226,1410,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58326,226,1046,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58326,174,1046,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58327,166,1617,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58327,167,1617,2013-05-20,2013-05-27,2013-06-01,10,1,10
SO58328,174,5090,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58328,175,5090,2013-05-20,2013-05-27,2013-06-01,159,1,159
SO58329,272,6029,2013-05-20,2013-05-27,2013-06-01,1701,1,1701
SO58329,179,6029,2013-05-20,2013-05-27,2013-06-01,54,1,54
SO58329,8,6029,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58330,279,3417,2013-05-20,2013-05-27,2013-06-01,769,1,769
SO58331,276,3285,2013-05-20,2013-05-27,2013-06-01,769,1,769
SO58332,278,3343,2013-05-20,2013-05-27,2013-06-01,769,1,769
SO58332,7,3343,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58333,79,2341,2013-05-20,2013-05-27,2013-06-01,2295,1,2295
SO58333,167,2341,2013-05-20,2013-05-27,2013-06-01,10,1,10
SO58333,166,2341,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58333,176,2341,2013-05-20,2013-05-27,2013-06-01,55,1,55
SO58334,80,2661,2013-05-20,2013-05-27,2013-06-01,2295,1,2295
SO58334,174,2661,2013-05-20,2013-05-27,2013-06-01,22,1,22
SO58334,3,2661,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58335,80,2327,2013-05-20,2013-05-27,2013-06-01,2295,1,2295
SO58335,226,2327,2013-05-20,2013-05-27,2013-06-01,70,2,35
SO58336,279,6049,2013-05-20,2013-05-27,2013-06-01,769,1,769
SO58336,7,6049,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58337,278,6056,2013-05-20,2013-05-27,2013-06-01,769,1,769
SO58338,88,2526,2013-05-20,2013-05-27,2013-06-01,2443,1,2443
SO58338,166,2526,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58338,168,2526,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58338,180,2526,2013-05-20,2013-05-27,2013-06-01,54,1,54
SO58338,154,2526,2013-05-20,2013-05-27,2013-06-01,24,1,24
SO58339,294,17314,2013-05-20,2013-05-27,2013-06-01,540,1,540
SO58339,168,17314,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58339,166,17314,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58339,3,17314,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58339,8,17314,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58339,12,17314,2013-05-20,2013-05-27,2013-06-01,50,1,50
SO58340,75,2007,2013-05-20,2013-05-27,2013-06-01,2320,1,2320
SO58341,92,8774,2013-05-20,2013-05-27,2013-06-01,2443,1,2443
SO58341,4,8774,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58342,266,12397,2013-05-20,2013-05-27,2013-06-01,1215,1,1215
SO58342,4,12397,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58342,160,12397,2013-05-20,2013-05-27,2013-06-01,64,1,64
SO58343,262,14192,2013-05-20,2013-05-27,2013-06-01,2384,1,2384
SO58343,3,14192,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58344,94,9027,2013-05-20,2013-05-27,2013-06-01,1120,1,1120
SO58344,218,9027,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58344,228,9027,2013-05-20,2013-05-27,2013-06-01,25,1,25
SO58344,160,9027,2013-05-20,2013-05-27,2013-06-01,64,1,64
SO58345,95,10314,2013-05-20,2013-05-27,2013-06-01,1120,1,1120
SO58345,7,10314,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58346,273,15360,2013-05-20,2013-05-27,2013-06-01,540,1,540
SO58346,227,15360,2013-05-20,2013-05-27,2013-06-01,21,1,21
SO58346,218,15360,2013-05-20,2013-05-27,2013-06-01,4,1,4
SO58346,3,15360,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58347,293,15361,2013-05-20,2013-05-27,2013-06-01,540,1,540
SO58348,263,14730,2013-05-20,2013-05-27,2013-06-01,2384,1,2384
SO58348,168,14730,2013-05-20,2013-05-27,2013-06-01,9,1,9
SO58348,166,14730,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58348,3,14730,2013-05-20,2013-05-27,2013-06-01,35,1,35
SO58349,254,17482,2013-05-20,2013-05-27,2013-06-01,742,1,742
SO58349,230,17482,2013-05-20,2013-05-27,2013-06-01,29,1,29
SO58349,219,17482,2013-05-20,2013-05-27,2013-06-01,5,1,5
SO58349,169,17482,2013-05-20,2013-05-27,2013-06-01,2,1,2
SO58350,97,12576,2013-05-21,2013-05-28,2013-06-02,1120,1,1120
SO58351,93,13919,2013-05-21,2013-05-28,2013-06-02,1120,1,1120
SO58352,80,1229,2013-05-21,2013-05-28,2013-06-02,2295,1,2295
SO58352,7,1229,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58353,79,1285,2013-05-21,2013-05-28,2013-06-02,2295,1,2295
SO58353,226,1285,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58354,166,508,2013-05-21,2013-05-28,2013-06-02,5,1,5
SO58354,168,508,2013-05-21,2013-05-28,2013-06-02,9,1,9
SO58354,7,508,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58355,165,16345,2013-05-21,2013-05-28,2013-06-02,70,1,70
SO58356,219,12577,2013-05-21,2013-05-28,2013-06-02,5,1,5
SO58356,4,12577,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58357,270,6762,2013-05-21,2013-05-28,2013-06-02,1701,1,1701
SO58357,171,6762,2013-05-21,2013-05-28,2013-06-02,9,1,9
SO58357,10,6762,2013-05-21,2013-05-28,2013-06-02,50,1,50
SO58358,272,9876,2013-05-21,2013-05-28,2013-06-02,1701,1,1701
SO58358,3,9876,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58359,271,9886,2013-05-21,2013-05-28,2013-06-02,1701,1,1701
SO58359,4,9886,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58360,281,6754,2013-05-21,2013-05-28,2013-06-02,565,1,565
SO58360,174,6754,2013-05-21,2013-05-28,2013-06-02,22,1,22
SO58360,167,6754,2013-05-21,2013-05-28,2013-06-02,10,1,10
SO58360,166,6754,2013-05-21,2013-05-28,2013-06-02,5,1,5
SO58360,3,6754,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58361,90,13578,2013-05-21,2013-05-28,2013-06-02,2443,1,2443
SO58361,8,13578,2013-05-21,2013-05-28,2013-06-02,9,1,9
SO58361,4,13578,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58362,277,2802,2013-05-21,2013-05-28,2013-06-02,769,1,769
SO58362,10,2802,2013-05-21,2013-05-28,2013-06-02,50,1,50
SO58363,169,323,2013-05-21,2013-05-28,2013-06-02,2,1,2
SO58364,228,17981,2013-05-21,2013-05-28,2013-06-02,25,1,25
SO58364,218,17981,2013-05-21,2013-05-28,2013-06-02,4,1,4
SO58364,173,17981,2013-05-21,2013-05-28,2013-06-02,8,1,8
SO58365,228,301,2013-05-21,2013-05-28,2013-06-02,25,1,25
SO58365,218,301,2013-05-21,2013-05-28,2013-06-02,4,1,4
SO58365,7,301,2013-05-21,2013-05-28,2013-06-02,35,1,35
SO58365,155,301,2013-05-21,2013-05-28,2013-06-02,24,1,24
SO58366,218,259,2013-05-21,2013-05-28,2013-06-02,4,1,4
SO58366,169,259,2013-05-21,2013-05-28,2013-06-02,2,1,2
SO58366,173,259,2013-05-21,2013-05-28,2013-06-02,8,1,8
SO58367,218,16439,2013-05-21,2013-05-28,2013-06-02,4,1,4
SO58367,227,16439,2013-05-21,2013-05-28,2013-06-02,21,1,21
SO58367,169,16439,2013-05-21,2013-05-28,2013-06-02,2,1,2
